id,nft_id,name,owner,dna,image,background,deep_water_glare,species,gene,mood,artwork,artist_signature,n_traits,background_rarity,deep_water_glare_rarity,species_rarity,gene_rarity,mood_rarity,artwork_rarity,artist_signature_rarity
10,3007,10b57e6 #10,0x406F1109ab1508Ebe0a7f9bC6E3c307925c8D1Bf,acc29b67c0c5ee2beb9b488035ee78f8a4623fce,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/10.png,Arctic Fade,None,Shrimp,Gradient,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.08828321730114057,0.9506739742260406,0.9663753517997333,0.9863723892756628
11,3283,10b57e6 #11,None,ccd5742221cee800badb0d0e59ec38b1279881d0,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/11.png,Arctic Fade,None,Langoustine,Earth Circle 04,None,None,None,3,0.11124277884757813,0.794845208117316,0.19804473411346468,0.03006961931565694,0.9506739742260406,0.9663753517997333,0.9863723892756628
12,307,10b57e6 #12,0x9dcC35aE915926F7f5E8c624254d91F755d55B71,bf93ff3f043415ed33b240daf91a9480a299e256,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/12.png,Arctic Fade,None,Mudcrab,Untextured,None,None,None,3,0.11124277884757813,0.794845208117316,0.31417567767738114,0.17227077470004443,0.9506739742260406,0.9663753517997333,0.9863723892756628
13,3029,10b57e6 #13,0x26cfBeD18C2e52eCE8CA43e53Cb87fdd3D8cEd92,93eb75f5144471476b0e834e626cd72d28954f39,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/13.png,Arctic Fade,None,Shrimp,Earth Circle 02,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.02769960005925048,0.9506739742260406,0.9663753517997333,0.9863723892756628
14,6156,10b57e6 #14,None,305f9cd215a1cd231b2265f34e0e5f70f23eb9f1,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/14.png,Arctic Fade,None,Shrimp,Diamond,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.02370019256406458,0.9506739742260406,0.9663753517997333,0.9863723892756628
15,2810,10b57e6 #15,0x99BC02c239025E431D5741cC1DbA8CE77fc51CE3,6258bef2d0de81dd2df98f3fefc4faa168448e3a,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/15.png,Arctic Fade,Indecisive Glare,Shrimp,Untextered,None,None,None,4,0.11124277884757813,0.01051696045030366,0.3830543623166938,0.11953784624500075,0.9506739742260406,0.9663753517997333,0.9863723892756628
16,4873,10b57e6 #16,None,6b6b80dbcf5df55ad7328d4376a18d50af28227b,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/16.png,Arctic Fade,None,Langoustine,Earth Circle 02,None,None,None,3,0.11124277884757813,0.794845208117316,0.19804473411346468,0.02769960005925048,0.9506739742260406,0.9663753517997333,0.9863723892756628
17,3488,10b57e6 #17,None,d194cb797ee44ebd7b64a25c310284f0c8a0e61f,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/17.png,Arctic Fade,None,Lobster,Frosted Glass,None,None,None,3,0.11124277884757813,0.794845208117316,0.10472522589246037,0.0327358909791142,0.9506739742260406,0.9663753517997333,0.9863723892756628
18,6522,10b57e6 #18,None,b4a1bfd4ad1a779a0616c8b5235abf7b6f589f7f,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/18.png,Arctic Fade,None,Langoustine,Untextured,None,None,None,3,0.11124277884757813,0.794845208117316,0.19804473411346468,0.17227077470004443,0.9506739742260406,0.9663753517997333,0.9863723892756628
19,3948,10b57e6 #19,None,e64d8dcec30057d54ad2b2a8c112965ed93d6c54,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/19.png,Arctic Fade,None,Shrimp,Gradient,None,Klibansky,None,4,0.11124277884757813,0.794845208117316,0.3830543623166938,0.08828321730114057,0.9506739742260406,0.03362464820026663,0.9863723892756628
20,6370,10b57e6 #20,None,b4a1bfd4ad1a779a0616c8b5235abf7b6f589f7f,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/20.png,Arctic Fade,None,Langoustine,Untextured,None,None,None,3,0.11124277884757813,0.794845208117316,0.19804473411346468,0.17227077470004443,0.9506739742260406,0.9663753517997333,0.9863723892756628
21,4190,10b57e6 #21,None,02791c3bb86a650a6e253918f4979d6477f488fe,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/21.png,Arctic Fade,None,Langoustine,Colored Diamond,None,None,None,3,0.11124277884757813,0.794845208117316,0.19804473411346468,0.029477114501555324,0.9506739742260406,0.9663753517997333,0.9863723892756628
22,5199,10b57e6 #22,None,b4a1bfd4ad1a779a0616c8b5235abf7b6f589f7f,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/22.png,Arctic Fade,None,Langoustine,Untextured,None,None,None,3,0.11124277884757813,0.794845208117316,0.19804473411346468,0.17227077470004443,0.9506739742260406,0.9663753517997333,0.9863723892756628
23,321,10b57e6 #23,0x4A7489a3e94eFc8f4C4ee266ED297d3031f123A7,e63f0af9247f0f88e4a073a920aef48239abf549,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/23.png,Arctic Fade,Indecisive Glare,Langoustine,Earth Circle 04,None,None,None,4,0.11124277884757813,0.01051696045030366,0.19804473411346468,0.03006961931565694,0.9506739742260406,0.9663753517997333,0.9863723892756628
24,4161,10b57e6 #24,None,32683c19d382b389bf567e7548d098fe5b2bc444,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/24.png,Arctic Fade,None,Shrimp,Misty,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.05199229743741668,0.9506739742260406,0.9663753517997333,0.9863723892756628
25,85,10b57e6 #25,0x713282ECe7b1e34Bcb88c8f1922561A4EE369772,c32bb6bf821a84dde9ffd0606ceb5c60dc3fefcd,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/25.png,Arctic Fade,Fiery Impact Glare,Shrimp,Earth Circle 02,None,None,None,4,0.11124277884757813,0.0081469411938972,0.3830543623166938,0.02769960005925048,0.9506739742260406,0.9663753517997333,0.9863723892756628
26,2784,10b57e6 #26,0x7BfAf4C59aA4F011672b8e77789e1eb41abd654d,414386ada952471b3dbd9caee3554797e43f16ad,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/26.png,Arctic Fade,None,Lobster,Earth Circle 11,None,None,None,3,0.11124277884757813,0.794845208117316,0.10472522589246037,0.03006961931565694,0.9506739742260406,0.9663753517997333,0.9863723892756628
27,4636,10b57e6 #27,None,045ecf64df10a2742bedf39a36a3eeef6714efbd,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/27.png,Arctic Fade,None,Lobster,Gradient,None,None,None,3,0.11124277884757813,0.794845208117316,0.10472522589246037,0.08828321730114057,0.9506739742260406,0.9663753517997333,0.9863723892756628
28,4579,10b57e6 #28,None,c187c7a78ba5f3fbf27aba7daf33e205f4d34293,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/28.png,Arctic Fade,None,Shrimp,Earth Circle 06,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.030662124129758554,0.9506739742260406,0.9663753517997333,0.9863723892756628
29,4640,10b57e6 #29,None,3ad6c88ed15390e8ca4ff0d97dadab043c74af49,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/29.png,Arctic Fade,None,Langoustine,Membrane,None,None,None,3,0.11124277884757813,0.794845208117316,0.19804473411346468,0.03866093912013035,0.9506739742260406,0.9663753517997333,0.9863723892756628
30,3830,10b57e6 #30,None,0b7c473d1348a2323d86b76954ec77c535be4eeb,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/30.png,Arctic Fade,None,Langoustine,Diamond,None,None,None,3,0.11124277884757813,0.794845208117316,0.19804473411346468,0.02370019256406458,0.9506739742260406,0.9663753517997333,0.9863723892756628
31,1062,10b57e6 #31,0x5A750962755e0f7D6dfbD3Fb343AAf24232Eda2d,49e6194218443b16f2c72136c86dd4387f23ecaa,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/31.png,Arctic Fade,None,Lobster,Untextured,None,None,None,3,0.11124277884757813,0.794845208117316,0.10472522589246037,0.17227077470004443,0.9506739742260406,0.9663753517997333,0.9863723892756628
32,56,10b57e6 #32,0x2E0D63fFCB08eA20fF3AcDbB72dfEc97343885d2,b1c93b35d5f534ab828f78b6e654a5763e2a0004,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/32.png,Arctic Fade,Fading Fast Glare,Langoustine,Untextured,None,None,None,4,0.11124277884757813,0.010665086653829063,0.19804473411346468,0.17227077470004443,0.9506739742260406,0.9663753517997333,0.9863723892756628
33,2182,10b57e6 #33,0xDa28ddF14Ec309F3f506315Da623618F8D829F10,61fce8909474319bd63021071dfbec45647a8096,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/33.png,Arctic Fade,None,Shrimp,Untextered,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.11953784624500075,0.9506739742260406,0.9663753517997333,0.9863723892756628
34,3157,10b57e6 #34,0x326652CD2D325A5B5AE80bE9b5831A4486251da4,61fce8909474319bd63021071dfbec45647a8096,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/34.png,Arctic Fade,None,Shrimp,Untextered,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.11953784624500075,0.9506739742260406,0.9663753517997333,0.9863723892756628
35,5396,10b57e6 #35,None,62ed3bfcd5e70c25e2db97b9076110bce06a4b50,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/35.png,Arctic Fade,None,Shrimp,Earth Circle 05,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.03614279366019849,0.9506739742260406,0.9663753517997333,0.9863723892756628
36,1461,10b57e6 #36,0x3d4cB719da1C1E7604c5B41DD2Ed4F9EcEbdE059,0f5e32142db574037a89795b5cf3fc954b8be6ed,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/36.png,Arctic Fade,None,Shrimp,Earth Circle 12,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.03318026958969041,0.9506739742260406,0.9663753517997333,0.9863723892756628
37,2434,10b57e6 #37,0x1CDb2C26a767BA197fdbBd9fA3488a6032811a7b,33c8ceaa4fab8c7a2d66effa1b2cde2659126945,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/37.png,Arctic Fade,None,Shrimp,Colored Diamond,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.029477114501555324,0.9506739742260406,0.9663753517997333,0.9863723892756628
38,4057,10b57e6 #38,None,21e672df2baeecc63dfb617a39844828ea499f74,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/38.png,Arctic Fade,Circular Sun Rays Glare,Shrimp,Earth Circle 03,None,None,None,4,0.11124277884757813,0.010665086653829063,0.3830543623166938,0.02769960005925048,0.9506739742260406,0.9663753517997333,0.9863723892756628
39,3352,10b57e6 #39,None,61fce8909474319bd63021071dfbec45647a8096,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/39.png,Arctic Fade,None,Shrimp,Untextered,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.11953784624500075,0.9506739742260406,0.9663753517997333,0.9863723892756628
40,4899,10b57e6 #40,None,bf93ff3f043415ed33b240daf91a9480a299e256,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/40.png,Arctic Fade,None,Mudcrab,Untextured,None,None,None,3,0.11124277884757813,0.794845208117316,0.31417567767738114,0.17227077470004443,0.9506739742260406,0.9663753517997333,0.9863723892756628
41,1521,10b57e6 #41,0x4D488285ba529da21c3f103Cbe52a73D1D3838a6,bf93ff3f043415ed33b240daf91a9480a299e256,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/41.png,Arctic Fade,None,Mudcrab,Untextured,None,None,None,3,0.11124277884757813,0.794845208117316,0.31417567767738114,0.17227077470004443,0.9506739742260406,0.9663753517997333,0.9863723892756628
42,4912,10b57e6 #42,None,ec91573073fbd99c33d17c76f9410fcf822af46a,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/42.png,Arctic Fade,None,Mudcrab,Gradient,None,None,None,3,0.11124277884757813,0.794845208117316,0.31417567767738114,0.08828321730114057,0.9506739742260406,0.9663753517997333,0.9863723892756628
43,6697,10b57e6 #43,None,bae1f04b18d9e6d90edb24936735f18cd8bbc99a,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/43.png,Arctic Fade,None,Langoustine,Frosted Glass,None,None,None,3,0.11124277884757813,0.794845208117316,0.19804473411346468,0.0327358909791142,0.9506739742260406,0.9663753517997333,0.9863723892756628
44,4435,10b57e6 #44,None,33c8ceaa4fab8c7a2d66effa1b2cde2659126945,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/44.png,Arctic Fade,None,Shrimp,Colored Diamond,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.029477114501555324,0.9506739742260406,0.9663753517997333,0.9863723892756628
45,2115,10b57e6 #45,0x7766473e4a783594aCB82536C8888604109D7F7e,acc29b67c0c5ee2beb9b488035ee78f8a4623fce,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/45.png,Arctic Fade,None,Shrimp,Gradient,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.08828321730114057,0.9506739742260406,0.9663753517997333,0.9863723892756628
46,1384,10b57e6 #46,0xcc123b0DC18e4dC147A9cA83Ce0F59ebb54aC983,61fce8909474319bd63021071dfbec45647a8096,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/46.png,Arctic Fade,None,Shrimp,Untextered,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.11953784624500075,0.9506739742260406,0.9663753517997333,0.9863723892756628
47,5000,10b57e6 #47,None,118e43233ae7ff3001144664c89d00fcd44c2ea3,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/47.png,Arctic Fade,None,Langoustine,Misty,None,None,None,3,0.11124277884757813,0.794845208117316,0.19804473411346468,0.05199229743741668,0.9506739742260406,0.9663753517997333,0.9863723892756628
48,5105,10b57e6 #48,None,305f9cd215a1cd231b2265f34e0e5f70f23eb9f1,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/48.png,Arctic Fade,None,Shrimp,Diamond,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.02370019256406458,0.9506739742260406,0.9663753517997333,0.9863723892756628
49,216,10b57e6 #49,0x20F9E5a17b00350F1EAF9Ad18Bc5be0D54c0bc3F,acc29b67c0c5ee2beb9b488035ee78f8a4623fce,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/49.png,Arctic Fade,None,Shrimp,Gradient,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.08828321730114057,0.9506739742260406,0.9663753517997333,0.9863723892756628
50,2263,10b57e6 #50,0xc92A0A71122054F83c8fbdADE123385Aa259C779,ee481a19ff2e8934e6faa47b651ec633e9531462,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/50.png,Arctic Fade,None,Langoustine,Earth Circle 09,None,None,None,3,0.11124277884757813,0.794845208117316,0.19804473411346468,0.029477114501555324,0.9506739742260406,0.9663753517997333,0.9863723892756628
51,420,10b57e6 #51,0xB25C5E8fA1E53eEb9bE3421C59F6A66B786ED77A,e7e37d4bd249ed8b82b1d992e5dacfe94dafd00a,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/51.png,Arctic Fade,None,Shrimp,Frosted Glass,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.0327358909791142,0.9506739742260406,0.9663753517997333,0.9863723892756628
52,1010,10b57e6 #52,0x885F12B525218Ca9377755F9a534CE230Ac5D2d8,9b8e22a8613deae1de0069912aa94eb20a39638b,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/52.png,Arctic Fade,None,Mudcrab,Earth Circle 04,None,None,None,3,0.11124277884757813,0.794845208117316,0.31417567767738114,0.03006961931565694,0.9506739742260406,0.9663753517997333,0.9863723892756628
53,5483,10b57e6 #53,None,63b7baaf80035b10921b8941113e5d5002b172f3,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/53.png,Arctic Fade,Circular Moon Rays Glare,Mudcrab,Membrane,None,None,None,4,0.11124277884757813,0.010665086653829063,0.31417567767738114,0.03866093912013035,0.9506739742260406,0.9663753517997333,0.9863723892756628
54,392,10b57e6 #54,0xE882317349CBBFB3D2734935c0Eb10A25517ab1F,43b11feb8dc298c20459bdbbf97a6a89743cedf3,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/54.png,Arctic Fade,None,Mudcrab,Earth Circle 09,None,None,None,3,0.11124277884757813,0.794845208117316,0.31417567767738114,0.029477114501555324,0.9506739742260406,0.9663753517997333,0.9863723892756628
55,5592,10b57e6 #55,None,f0dbcfcc5adcef3ce57bf226207b6ec1c97a39a9,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/55.png,Arctic Fade,None,Shrimp,Earth Circle 10,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.03214338616501259,0.9506739742260406,0.9663753517997333,0.9863723892756628
56,141,10b57e6 #56,0x93BA4aB2F32c1462A7e7603707F73FBBeA2AA698,bf93ff3f043415ed33b240daf91a9480a299e256,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/56.png,Arctic Fade,None,Mudcrab,Untextured,None,None,None,3,0.11124277884757813,0.794845208117316,0.31417567767738114,0.17227077470004443,0.9506739742260406,0.9663753517997333,0.9863723892756628
57,6200,10b57e6 #57,None,35792752faa541d4e36055bdb452b70283248365,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/57.png,Arctic Fade,None,Mudcrab,Earth Circle 03,None,None,None,3,0.11124277884757813,0.794845208117316,0.31417567767738114,0.02769960005925048,0.9506739742260406,0.9663753517997333,0.9863723892756628
58,4551,10b57e6 #58,None,9884150748fdd88bdb1ea71f8edfa167281f3d01,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/58.png,Arctic Fade,Full Moon Glare,Langoustine,Untextured,None,None,None,4,0.11124277884757813,0.011405717671456081,0.19804473411346468,0.17227077470004443,0.9506739742260406,0.9663753517997333,0.9863723892756628
59,5,10b57e6 #59,0x5D452EbcdcFFCb19BEB7cf190911cDe3B538d278,7cf989fd7a2d73a57aab1c0da2f4d9d968ec769c,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/59.png,Arctic Fade,Full Moon Glare,Lobster,Gold,None,None,None,4,0.11124277884757813,0.011405717671456081,0.10472522589246037,0.008887572211524218,0.9506739742260406,0.9663753517997333,0.9863723892756628
60,6142,10b57e6 #60,None,b4a1bfd4ad1a779a0616c8b5235abf7b6f589f7f,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/60.png,Arctic Fade,None,Langoustine,Untextured,None,None,None,3,0.11124277884757813,0.794845208117316,0.19804473411346468,0.17227077470004443,0.9506739742260406,0.9663753517997333,0.9863723892756628
61,2138,10b57e6 #61,0xC3E1D538855D60FbE9580Ca8Db5d873ABa82faa9,61fce8909474319bd63021071dfbec45647a8096,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/61.png,Arctic Fade,None,Shrimp,Untextered,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.11953784624500075,0.9506739742260406,0.9663753517997333,0.9863723892756628
62,836,10b57e6 #62,0x323794C012DF58d68843D745c75eA536D870c7DA,9b8e22a8613deae1de0069912aa94eb20a39638b,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/62.png,Arctic Fade,None,Mudcrab,Earth Circle 04,None,None,None,3,0.11124277884757813,0.794845208117316,0.31417567767738114,0.03006961931565694,0.9506739742260406,0.9663753517997333,0.9863723892756628
63,4229,10b57e6 #63,None,c208409a463b921f078fee7f895437ae644eaf76,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/63.png,Arctic Fade,None,Shrimp,Earth Circle 09,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.029477114501555324,0.9506739742260406,0.9663753517997333,0.9863723892756628
64,1432,10b57e6 #64,0xe0437191B5c2507A2a2c18b86F4a17f5e2bb4d29,c187c7a78ba5f3fbf27aba7daf33e205f4d34293,ipfs://bafybeiagtega7rplvxmisdplxpc47oaqnkf4vwuxnk3tb6ufe2yahnvn2i/64.png,Arctic Fade,None,Shrimp,Earth Circle 06,None,None,None,3,0.11124277884757813,0.794845208117316,0.3830543623166938,0.030662124129758554,0.9506739742260406,0.9663753517997333,0.9863723892756628
